ServiceNo,Operator,Direction,StopSequence,BusStopCode
180,SMRT,1,26,44259
180,SMRT,1,27,44149
180,SMRT,1,28,44139
180,SMRT,1,29,44159
180,SMRT,1,30,44169
180,SMRT,1,31,44179
180,SMRT,1,32,43679
180,SMRT,1,33,43779
180,SMRT,1,34,43789
180,SMRT,1,35,43759
180,SMRT,1,36,43769
180,SMRT,1,37,43453
180,SMRT,1,38,28299
180,SMRT,1,39,28289
180,SMRT,1,40,28341
180,SMRT,1,41,28351
180,SMRT,1,42,28361
180,SMRT,1,43,28371
180,SMRT,1,44,28091
180,SMRT,1,45,21681
180,SMRT,1,46,21691
180,SMRT,1,47,22491
180,SMRT,1,48,22009
180A,SMRT,1,1,22009
180A,SMRT,1,2,22499
180A,SMRT,1,3,21699
180A,SMRT,1,4,21689
180A,SMRT,1,5,28099
180A,SMRT,1,6,28379
180A,SMRT,1,7,28369
180A,SMRT,1,8,28359
180A,SMRT,1,9,28349
180A,SMRT,1,10,28281
180A,SMRT,1,11,28291
180A,SMRT,1,12,43459
180A,SMRT,1,13,43761
180A,SMRT,1,14,43751
180A,SMRT,1,15,43781
180A,SMRT,1,16,43771
180A,SMRT,1,17,43671
180A,SMRT,1,18,44171
180A,SMRT,1,19,44161
180A,SMRT,1,20,44151
180A,SMRT,1,21,44131
180A,SMRT,1,22,44141
180A,SMRT,1,24,44029
180A,SMRT,1,25,45009
180A,SMRT,1,26,44259
181,SBST,1,1,22009
181,SBST,1,2,22441
181,SBST,1,3,22591
181,SBST,1,4,27371
181,SBST,1,5,27381
181,SBST,1,6,27439
181,SBST,1,7,27449
181,SBST,1,8,27459
181,SBST,1,9,27469
181,SBST,1,10,27461
181,SBST,1,11,27451
181,SBST,1,12,27441
181,SBST,1,13,27431
181,SBST,1,14,27389
181,SBST,1,15,27379
181,SBST,1,16,22599
181,SBST,1,17,22449
181,SBST,1,18,22009
181M,SBST,1,1,22009
181M,SBST,1,2,22441
181M,SBST,1,3,22591
181M,SBST,1,4,27371
181M,SBST,1,5,27381
181M,SBST,1,6,27439
181M,SBST,1,7,27449
181M,SBST,1,8,27459
181M,SBST,1,9,27469
181M,SBST,1,10,27479
181M,SBST,1,11,27451
181M,SBST,1,12,27441
181M,SBST,1,13,27431
181M,SBST,1,14,27389
181M,SBST,1,15,27379
181M,SBST,1,16,22599
181M,SBST,1,17,22449
181M,SBST,1,18,22009
182,SBST,1,1,24009
182,SBST,1,2,23081
182,SBST,1,3,24041
182,SBST,1,4,24501
182,SBST,1,5,25219
182,SBST,1,6,25229
182,SBST,1,7,25239
182,SBST,1,8,25249
182,SBST,1,9,25259
182,SBST,1,10,25269
182,SBST,1,11,25411
182,SBST,1,12,25421
182,SBST,1,13,25431
182,SBST,1,14,25441
182,SBST,1,15,25451
182,SBST,1,16,25461
182,SBST,1,17,26201
182,SBST,1,19,26249
182,SBST,1,20,26259
182,SBST,1,21,26269
182,SBST,1,22,26279
182,SBST,1,23,26289
182,SBST,1,24,26299
182,SBST,1,26,26369
182,SBST,1,27,26379
182,SBST,1,28,26389
182,SBST,1,29,26399
182,SBST,1,30,26409
182,SBST,1,31,26419
182,SBST,1,32,26429
182,SBST,1,33,26211
182,SBST,1,34,26221
182,SBST,1,35,26431
182,SBST,1,36,26441
182,SBST,1,37,26451
182,SBST,1,38,26461
182,SBST,1,39,26311
182,SBST,1,40,26321
182,SBST,1,41,26331
182,SBST,1,42,26349
182,SBST,1,43,26261
182,SBST,1,44,26251
182,SBST,1,45,26241
182,SBST,1,47,26209
182,SBST,1,48,25469
182,SBST,1,49,25459
182,SBST,1,50,25449
182,SBST,1,51,25439
182,SBST,1,52,25429
182,SBST,1,53,25419
182,SBST,1,54,25269
182,SBST,1,55,25231
182,SBST,1,56,25221
182,SBST,1,57,24509
182,SBST,1,58,24049
182,SBST,1,59,23089
182,SBST,1,60,24009
182M,SBST,1,1,24009
182M,SBST,1,2,23081
182M,SBST,1,3,24041
182M,SBST,1,4,24501
182M,SBST,1,5,25219
182M,SBST,1,6,25229
182M,SBST,1,7,25239
182M,SBST,1,8,25249
182M,SBST,1,9,25259
182M,SBST,1,10,25411
182M,SBST,1,11,25421
182M,SBST,1,12,25431
182M,SBST,1,13,25441
182M,SBST,1,14,25451
182M,SBST,1,15,25461
182M,SBST,1,16,26201
182M,SBST,1,18,26249
182M,SBST,1,19,26259
182M,SBST,1,20,26269
182M,SBST,1,21,26279
182M,SBST,1,22,26289
182M,SBST,1,23,26299
182M,SBST,1,25,26369
182M,SBST,1,26,26379
182M,SBST,1,27,26389
182M,SBST,1,28,26399
182M,SBST,1,29,26409
182M,SBST,1,30,26419
182M,SBST,1,31,26429
182M,SBST,1,32,26211
182M,SBST,1,33,26221
182M,SBST,1,34,26431
182M,SBST,1,35,26441
182M,SBST,1,36,26451
182M,SBST,1,37,26461
182M,SBST,1,38,26311
182M,SBST,1,39,26321
182M,SBST,1,40,26331
182M,SBST,1,41,26349
182M,SBST,1,42,26261
182M,SBST,1,43,26251
182M,SBST,1,44,26241
182M,SBST,1,46,26209
182M,SBST,1,47,25469
182M,SBST,1,48,25459
182M,SBST,1,49,25449
182M,SBST,1,50,25439
182M,SBST,1,51,25429
182M,SBST,1,52,25419
182M,SBST,1,53,25269
182M,SBST,1,54,25231
182M,SBST,1,55,25221
182M,SBST,1,56,24509
182M,SBST,1,57,24049
182M,SBST,1,58,23089
182M,SBST,1,59,24009
183,TTS,1,1,28009
183,TTS,1,2,28441
183,TTS,1,3,28311
183,TTS,1,4,28631
183,TTS,1,5,28641
183,TTS,1,6,28661
183,TTS,1,7,28671
183,TTS,1,8,28681
183,TTS,1,9,28691
183,TTS,1,10,28701
183,TTS,1,11,28189
183,TTS,1,12,28019
183,TTS,1,13,20109
183,TTS,1,14,17189
183,TTS,1,15,17179
183,TTS,1,16,17169
183,TTS,1,17,17159
183,TTS,1,18,17099
183,TTS,1,19,16159
183,TTS,1,20,16149
183,TTS,1,21,16139
183,TTS,1,22,16089
183,TTS,1,23,16079
183,TTS,1,24,16069
183,TTS,1,25,16059
183,TTS,1,26,16049
183,TTS,1,27,16101
183,TTS,1,28,16111
183,TTS,1,29,16121
183,TTS,1,30,16119
183,TTS,1,31,16109
183,TTS,1,32,16041
183,TTS,1,33,16051
183,TTS,1,34,16061
183,TTS,1,35,16071
183,TTS,1,36,16081
183,TTS,1,37,16131
183,TTS,1,38,16141
183,TTS,1,39,16151
183,TTS,1,40,17091
183,TTS,1,41,17151
183,TTS,1,42,17161
183,TTS,1,43,17171
183,TTS,1,44,17181
183,TTS,1,45,20101
183,TTS,1,46,28011
183,TTS,1,47,28181
183,TTS,1,48,28709
183,TTS,1,49,28699
183,TTS,1,50,28689
183,TTS,1,51,28679
183,TTS,1,52,28669
183,TTS,1,53,28649
183,TTS,1,54,28639
183,TTS,1,55,28319
183,TTS,1,56,28449
183,TTS,1,57,28211
183,TTS,1,58,28009
183B,TTS,1,1,28009
183B,TTS,1,2,28441
183B,TTS,1,3,28311
183B,TTS,1,4,28631
183B,TTS,1,5,28641
183B,TTS,1,6,28661
183B,TTS,1,7,28671
183B,TTS,1,8,28681
183B,TTS,1,9,28691
183B,TTS,1,10,28701
183B,TTS,1,11,28189
184,SMRT,1,1,44989
184,SMRT,1,2,44069
184,SMRT,1,3,44059
184,SMRT,1,4,44049
184,SMRT,1,5,44251
184,SMRT,1,6,44241
184,SMRT,1,7,44231
184,SMRT,1,8,44229
184,SMRT,1,9,43139
184,SMRT,1,10,43129
184,SMRT,1,11,43099
184,SMRT,1,12,43089
184,SMRT,1,13,43069
184,SMRT,1,14,43059
184,SMRT,1,15,43049
184,SMRT,1,16,43029
184,SMRT,1,17,43019
184,SMRT,1,18,42119
184,SMRT,1,19,42109
184,SMRT,1,20,42089
184,SMRT,1,21,42149
184,SMRT,1,22,12109
184,SMRT,1,23,12099
184,SMRT,1,24,12089
184,SMRT,1,25,12079
184,SMRT,1,26,12069
184,SMRT,1,27,17229
184,SMRT,1,28,17179
184,SMRT,1,29,17169
184,SMRT,1,30,17241
184,SMRT,1,31,17111
184,SMRT,1,32,12061
184,SMRT,1,33,12071
184,SMRT,1,34,12081
184,SMRT,1,35,12091
184,SMRT,1,36,12101
184,SMRT,1,37,42141
184,SMRT,1,38,42071
184,SMRT,1,39,42091
184,SMRT,1,40,42111
184,SMRT,1,41,43011
184,SMRT,1,42,43021
184,SMRT,1,43,43041
184,SMRT,1,44,43051
184,SMRT,1,45,43061
184,SMRT,1,46,43071
184,SMRT,1,47,43081
184,SMRT,1,48,43121
184,SMRT,1,49,43131
184,SMRT,1,50,44221
184,SMRT,1,51,44239
184,SMRT,1,52,44249
184,SMRT,1,53,44259
184,SMRT,1,54,44041
184,SMRT,1,55,44051
184,SMRT,1,56,43991
184,SMRT,1,57,44989
185,SBST,1,1,22609
185,SBST,1,2,22191
185,SBST,1,3,22181
185,SBST,1,4,22461
185,SBST,1,5,22451
185,SBST,1,6,27301
185,SBST,1,7,27369
185,SBST,1,8,27359
185,SBST,1,9,27439
185,SBST,1,10,27449
185,SBST,1,11,27459
185,SBST,1,12,27469
185,SBST,1,13,27479
185,SBST,1,14,21169
185,SBST,1,15,28539
185,SBST,1,16,28409
185,SBST,1,17,28529
185,SBST,1,18,28519
185,SBST,1,19,28509
185,SBST,1,20,28499
185,SBST,1,21,28469
185,SBST,1,22,28459
185,SBST,1,23,28291
185,SBST,1,25,12209
185,SBST,1,26,17379
185,SBST,1,27,17189
185,SBST,1,28,17179
185,SBST,1,29,17169
185,SBST,1,30,17159
185,SBST,1,31,19049
185,SBST,1,32,19039
185,SBST,1,33,19029
185,SBST,1,34,19019
185,SBST,1,35,11199
185,SBST,1,36,11189
185,SBST,1,37,11389
185,SBST,1,38,11379
185,SBST,2,1,11379
185,SBST,2,2,11381
185,SBST,2,3,11181
185,SBST,2,4,11191
185,SBST,2,5,19011
185,SBST,2,6,19021
185,SBST,2,7,19031
185,SBST,2,8,19041
185,SBST,2,9,17151
185,SBST,2,10,17161
185,SBST,2,11,17171
185,SBST,2,12,17181
185,SBST,2,13,17371
185,SBST,2,14,12201
185,SBST,2,16,28299
185,SBST,2,17,28451
185,SBST,2,18,28461
185,SBST,2,19,28491
185,SBST,2,20,28501
185,SBST,2,21,28511
185,SBST,2,22,28521
185,SBST,2,23,28401
185,SBST,2,24,28531
185,SBST,2,25,21161
185,SBST,2,26,27471
185,SBST,2,27,27461
185,SBST,2,28,27451
185,SBST,2,29,27441
185,SBST,2,30,27431
185,SBST,2,31,27351
185,SBST,2,32,27361
185,SBST,2,33,27309
185,SBST,2,34,22459
185,SBST,2,35,22469
185,SBST,2,36,22189
185,SBST,2,37,22199
185,SBST,2,38,22609
186,SBST,1,1,03239
186,SBST,1,2,03223
186,SBST,1,3,03151
186,SBST,1,4,03041
186,SBST,1,5,05131
186,SBST,1,6,06171
186,SBST,1,7,06161
186,SBST,1,8,06151
186,SBST,1,9,06141
186,SBST,1,10,10221
186,SBST,1,11,10231
186,SBST,1,12,10241
186,SBST,1,13,10261
186,SBST,1,14,10271
186,SBST,1,15,10281
186,SBST,1,16,10291
186,SBST,1,17,11131
186,SBST,1,18,11141
186,SBST,1,19,11151
186,SBST,1,20,11061
186,SBST,1,21,11071
186,SBST,1,22,11081
186,SBST,1,23,11091
186,SBST,1,24,11101
186,SBST,1,25,11111
186,SBST,1,26,41101
186,SBST,1,27,41111
186,SBST,1,28,41029
186,SBST,1,29,41019
186,SBST,1,30,40099
186,SBST,1,31,40231
186,SBST,1,32,51091
186,SBST,1,33,51101
186,SBST,1,34,51019
186,SBST,1,35,50161
186,SBST,1,36,50171
186,SBST,1,37,50191
186,SBST,1,38,50201
186,SBST,1,39,50211
186,SBST,1,40,50991
186,SBST,1,41,52129
186,SBST,1,42,52109
186,SBST,1,43,52499
186,SBST,2,1,52499
186,SBST,2,2,52451
186,SBST,2,3,52129
186,SBST,2,4,52109
186,SBST,2,5,52099
186,SBST,2,6,50159
186,SBST,2,7,50209
186,SBST,2,8,50199
186,SBST,2,9,50189
186,SBST,2,10,50179
186,SBST,2,11,50169
186,SBST,2,12,51109
186,SBST,2,13,51099
186,SBST,2,14,40249
186,SBST,2,15,40239
186,SBST,2,16,40091
186,SBST,2,17,41011
186,SBST,2,18,41021
186,SBST,2,19,41119
186,SBST,2,20,41109
186,SBST,2,21,11119
186,SBST,2,22,11109
186,SBST,2,23,11099
186,SBST,2,24,11089
186,SBST,2,25,11079
186,SBST,2,26,11069
186,SBST,2,27,11159
186,SBST,2,28,11149
186,SBST,2,29,11139
186,SBST,2,30,10299
186,SBST,2,31,10289
186,SBST,2,32,10279
186,SBST,2,33,10269
186,SBST,2,34,10249
186,SBST,2,35,10239
186,SBST,2,36,10229
186,SBST,2,37,06149
186,SBST,2,38,06159
186,SBST,2,39,06169
186,SBST,2,40,06189
186,SBST,2,41,05129
186,SBST,2,42,05319
186,SBST,2,43,03059
186,SBST,2,44,03129
186,SBST,2,45,03218
186,SBST,2,46,03239
187,SMRT,1,1,46009
187,SMRT,1,2,46549
187,SMRT,1,3,46539
187,SMRT,1,4,46529
187,SMRT,1,5,46491
187,SMRT,1,7,44269
187,SMRT,1,8,44239
187,SMRT,1,9,44249
187,SMRT,1,10,44259
187,SMRT,1,11,44149
187,SMRT,1,12,44139
187,SMRT,1,13,44159
187,SMRT,1,14,44169
187,SMRT,1,15,43529
187,SMRT,1,16,43641
187,SMRT,1,17,43831
187,SMRT,1,18,43491
187,SMRT,1,19,43481
187,SMRT,1,20,43471
187,SMRT,1,21,43461
187,SMRT,1,22,43411
187,SMRT,1,23,43701
187,SMRT,1,24,43389
187,SMRT,1,25,43699
187,SMRT,1,26,28629
187,SMRT,1,27,28321
187,SMRT,1,28,28331
187,SMRT,1,29,28451
187,SMRT,1,30,28461
187,SMRT,1,31,28491
187,SMRT,1,32,28501
187,SMRT,1,33,28511
187,SMRT,1,34,28521
187,SMRT,1,35,28399
187,SMRT,1,36,28389
187,SMRT,1,37,28091
187,SMRT,1,38,21681
187,SMRT,1,39,21691
187,SMRT,1,40,22491
187,SMRT,1,41,22009
187,SMRT,2,1,22009
187,SMRT,2,2,22499
187,SMRT,2,3,21699
187,SMRT,2,4,21689
187,SMRT,2,5,28099
187,SMRT,2,6,28381
187,SMRT,2,7,28391
187,SMRT,2,8,28529
187,SMRT,2,9,28519
187,SMRT,2,10,28509
187,SMRT,2,11,28499
187,SMRT,2,12,28469
187,SMRT,2,13,28459
187,SMRT,2,14,28339
187,SMRT,2,15,28329
187,SMRT,2,16,28621
187,SMRT,2,17,43691
187,SMRT,2,18,43381
187,SMRT,2,19,43709
187,SMRT,2,20,43419
187,SMRT,2,21,43469
187,SMRT,2,22,43479
187,SMRT,2,23,43489
187,SMRT,2,24,43499
187,SMRT,2,25,43839
187,SMRT,2,26,43649
187,SMRT,2,27,43521
187,SMRT,2,28,44161
187,SMRT,2,29,44151
187,SMRT,2,30,44131
187,SMRT,2,31,44141
187,SMRT,2,32,44251
187,SMRT,2,33,44241
187,SMRT,2,34,44231
187,SMRT,2,35,44261
187,SMRT,2,37,46499
187,SMRT,2,38,46521
187,SMRT,2,39,46531
187,SMRT,2,40,46541
187,SMRT,2,41,46009
188,SMRT,1,1,44009
188,SMRT,1,2,44461
188,SMRT,1,3,44451
188,SMRT,1,4,44441
188,SMRT,1,5,44121
188,SMRT,1,6,44159
188,SMRT,1,7,44169
188,SMRT,1,8,43529
188,SMRT,1,9,43641
188,SMRT,1,10,43831
188,SMRT,1,11,43491
188,SMRT,1,12,43481
188,SMRT,1,13,43471
188,SMRT,1,14,43461
188,SMRT,1,15,43401
188,SMRT,1,16,43321
188,SMRT,1,17,43371
188,SMRT,1,18,43699
188,SMRT,1,19,28629
188,SMRT,1,20,28631
188,SMRT,1,21,28641
188,SMRT,1,22,28651
188,SMRT,1,23,28049
188,SMRT,1,24,28039
188,SMRT,1,25,28029
188,SMRT,1,26,28019
188,SMRT,1,27,20109
188,SMRT,1,28,17051
188,SMRT,1,29,20019
188,SMRT,1,30,17149
188,SMRT,1,31,17139
188,SMRT,1,32,17191
188,SMRT,1,33,16159
188,SMRT,1,34,16149
188,SMRT,1,35,16139
188,SMRT,1,36,16089
188,SMRT,1,37,16079
188,SMRT,1,38,16069
188,SMRT,1,39,16059
188,SMRT,1,40,16049
188,SMRT,1,41,16039
188,SMRT,1,42,16029
188,SMRT,1,43,16019
188,SMRT,1,44,16209
188,SMRT,1,45,15229
188,SMRT,1,46,15219
188,SMRT,1,47,15209
188,SMRT,1,48,15199
188,SMRT,1,49,15169
188,SMRT,1,50,15159
188,SMRT,1,51,15149
188,SMRT,1,52,14189
188,SMRT,1,53,14179
188,SMRT,1,54,14169
188,SMRT,1,55,14159
188,SMRT,1,56,14139
188,SMRT,1,57,14009
188,SMRT,2,1,14009
188,SMRT,2,2,14131
188,SMRT,2,3,14151
188,SMRT,2,4,14161
188,SMRT,2,5,14171
188,SMRT,2,6,15141
188,SMRT,2,7,15151
188,SMRT,2,8,15161
188,SMRT,2,9,15191
188,SMRT,2,10,15201
188,SMRT,2,11,15221
188,SMRT,2,12,16201
188,SMRT,2,13,16011
188,SMRT,2,14,16021
188,SMRT,2,15,16031
188,SMRT,2,16,16041
188,SMRT,2,17,16051
188,SMRT,2,18,16061
188,SMRT,2,19,16071
188,SMRT,2,20,16081
188,SMRT,2,21,16131
188,SMRT,2,22,16141
188,SMRT,2,23,16151
188,SMRT,2,24,17121
188,SMRT,2,25,17131
188,SMRT,2,26,17141
188,SMRT,2,27,17059
188,SMRT,2,28,20101
188,SMRT,2,29,28011
188,SMRT,2,30,28021
188,SMRT,2,31,28031
188,SMRT,2,32,28041
188,SMRT,2,33,28659
188,SMRT,2,34,28649
188,SMRT,2,35,28639
188,SMRT,2,36,28621
188,SMRT,2,37,43691
188,SMRT,2,38,43379
188,SMRT,2,39,43329
188,SMRT,2,40,43409
188,SMRT,2,41,43469
188,SMRT,2,42,43479
188,SMRT,2,43,43489
188,SMRT,2,44,43499
188,SMRT,2,45,43839
188,SMRT,2,46,43649
188,SMRT,2,47,43521
188,SMRT,2,48,44161
188,SMRT,2,49,44151
188,SMRT,2,50,44129
188,SMRT,2,51,44449
188,SMRT,2,52,44459
188,SMRT,2,53,44469
188,SMRT,2,54,44009
188e,SMRT,1,1,44009
188e,SMRT,1,2,44461
188e,SMRT,1,3,44451
188e,SMRT,1,4,44441
188e,SMRT,1,5,44121
188e,SMRT,1,8,43641
188e,SMRT,1,9,43831
188e,SMRT,1,10,43491
188e,SMRT,1,11,43481
188e,SMRT,1,12,43471
188e,SMRT,1,13,43461
188e,SMRT,1,14,43401
188e,SMRT,1,15,43321
188e,SMRT,1,16,43371
188e,SMRT,1,17,43699
188e,SMRT,1,18,28629
188e,SMRT,1,19,28631
188e,SMRT,1,20,28641
188e,SMRT,1,21,28651
188e,SMRT,1,25,20019
188e,SMRT,1,27,16159
188e,SMRT,1,28,16149
188e,SMRT,1,29,16139
188e,SMRT,1,32,15199
188e,SMRT,1,33,15169
188e,SMRT,1,34,15159
188e,SMRT,1,35,15149
188e,SMRT,1,37,14009
188R,SMRT,1,1,44009
188R,SMRT,1,2,44461
188R,SMRT,1,3,44451
188R,SMRT,1,4,44441
188R,SMRT,1,5,44121
188R,SMRT,1,8,43641
188R,SMRT,1,9,43831
188R,SMRT,1,10,43491
188R,SMRT,1,11,43481
188R,SMRT,1,12,43471
188R,SMRT,1,13,43461
188R,SMRT,1,14,43401
188R,SMRT,1,15,43321
188R,SMRT,1,16,43371
188R,SMRT,1,17,43699
188R,SMRT,1,18,28629
188R,SMRT,1,19,28631
188R,SMRT,1,20,28641
188R,SMRT,1,21,28651
188R,SMRT,1,26,14169
188R,SMRT,1,27,14129
188R,SMRT,1,28,14519
188R,SMRT,2,1,14519
188R,SMRT,2,2,14121
188R,SMRT,2,3,14161
188R,SMRT,2,8,28659
188R,SMRT,2,9,28649
188R,SMRT,2,10,28639
188R,SMRT,2,11,28621
188R,SMRT,2,12,43691
188R,SMRT,2,13,43379
188R,SMRT,2,14,43329
188R,SMRT,2,15,43409
188R,SMRT,2,16,43469
188R,SMRT,2,17,43479
188R,SMRT,2,18,43489
188R,SMRT,2,19,43499
188R,SMRT,2,20,43839
188R,SMRT,2,21,43649
188R,SMRT,2,24,44129
188R,SMRT,2,25,44449
188R,SMRT,2,26,44459
188R,SMRT,2,27,44469
188R,SMRT,2,28,44009
189,TTS,1,1,43009
189,TTS,1,2,43701
189,TTS,1,3,43389
189,TTS,1,4,43519
189,TTS,1,5,43599
189,TTS,1,6,43509
189,TTS,1,7,43219
189,TTS,1,8,43319
189,TTS,1,9,42319
189,TTS,1,10,12209
189,TTS,1,11,17379
189,TTS,1,12,17189
189,TTS,1,13,17179
189,TTS,1,14,17259
189,TTS,1,15,17191
189,TTS,1,16,16991
189,TTS,1,17,16891
189,TTS,1,18,17161
189,TTS,1,19,17171
189,TTS,1,20,17181
189,TTS,1,21,17371
189,TTS,1,22,12201
189,TTS,1,23,42311
189,TTS,1,24,43311
189,TTS,1,25,43211
189,TTS,1,26,43501
189,TTS,1,27,43591
189,TTS,1,28,43511
189,TTS,1,29,43381
189,TTS,1,30,43709
189,TTS,1,31,43009
189A,TTS,1,1,43009
189A,TTS,1,2,43701
189A,TTS,1,3,43389
189A,TTS,1,4,43519
189A,TTS,1,5,43599
189A,TTS,1,6,43509
189A,TTS,1,7,43219
189A,TTS,1,8,43319
19,SBST,1,1,75009
19,SBST,1,2,76191
19,SBST,1,3,76201
19,SBST,1,4,76211
19,SBST,1,5,76221
19,SBST,1,6,76231
19,SBST,1,7,76241
19,SBST,1,8,98011
19,SBST,1,9,98021
19,SBST,1,10,98031
19,SBST,1,11,98041
19,SBST,1,12,98231
19,SBST,1,13,98051
19,SBST,1,14,98061
19,SBST,1,15,98071
19,SBST,1,16,99011
19,SBST,1,17,99021
19,SBST,1,18,99031
19,SBST,1,19,99041
19,SBST,1,20,99181
19,SBST,1,21,99171
19,SBST,1,22,99161
19,SBST,1,23,95071
19,SBST,1,24,95081
19,SBST,1,25,95091
19,SBST,1,26,95131
19,SBST,1,27,95141
19,SBST,1,28,95061
19,SBST,1,29,95051
19,SBST,1,30,95041
19,SBST,1,31,95039
19,SBST,1,32,95049
19,SBST,1,33,95069
19,SBST,1,34,95149
19,SBST,1,35,95139
19,SBST,1,36,95099
19,SBST,1,37,95089
19,SBST,1,38,95079
19,SBST,1,39,99189
19,SBST,1,40,99049
19,SBST,1,41,99039
19,SBST,1,42,99029
19,SBST,1,43,99019
19,SBST,1,44,98079
19,SBST,1,45,98069
19,SBST,1,46,98059
19,SBST,1,47,98239
19,SBST,1,48,98049
19,SBST,1,49,98039
19,SBST,1,50,98029
19,SBST,1,51,98019
19,SBST,1,52,76249
19,SBST,1,53,76239
19,SBST,1,54,76229
19,SBST,1,55,76219
19,SBST,1,56,76209
19,SBST,1,57,76199
19,SBST,1,58,75009
190,SMRT,1,1,44009
190,SMRT,1,2,44539
190,SMRT,1,3,44399
190,SMRT,1,4,44299
190,SMRT,1,5,44289
190,SMRT,1,6,44279
190,SMRT,1,7,44141
190,SMRT,1,8,44251
190,SMRT,1,9,44241
190,SMRT,1,10,44231
190,SMRT,1,11,44261
190,SMRT,1,14,40239
190,SMRT,1,15,40229
190,SMRT,1,16,40219
190,SMRT,1,17,40209
190,SMRT,1,18,40199
190,SMRT,1,19,09219
190,SMRT,1,20,09047
190,SMRT,1,21,09037
190,SMRT,1,22,08138
190,SMRT,1,23,08057
190,SMRT,1,24,08069
190,SMRT,1,25,04159
190,SMRT,1,26,04149
190,SMRT,1,27,04229
190,SMRT,1,28,04239
190,SMRT,1,29,05059
190,SMRT,1,30,05049
190,SMRT,1,31,05039
190,SMRT,1,32,05019
190,SMRT,1,33,10011
190,SMRT,1,34,10041
190,SMRT,1,35,10499
190,SMRT,2,1,10499
190,SMRT,2,2,10049
190,SMRT,2,3,10017
190,SMRT,2,4,05012
190,SMRT,2,5,05022
190,SMRT,2,6,04222
190,SMRT,2,7,04223
190,SMRT,2,8,04143
190,SMRT,2,9,04121
190,SMRT,2,10,08041
190,SMRT,2,11,08031
190,SMRT,2,12,08111
190,SMRT,2,13,08121
190,SMRT,2,16,09011
190,SMRT,2,17,09023
190,SMRT,2,18,09213
190,SMRT,2,19,40191
190,SMRT,2,20,40201
190,SMRT,2,21,40211
190,SMRT,2,22,40221
190,SMRT,2,23,40231
190,SMRT,2,26,44269
190,SMRT,2,27,44239
190,SMRT,2,28,44249
190,SMRT,2,29,44259
190,SMRT,2,30,44149
190,SMRT,2,31,44271
190,SMRT,2,32,44281
190,SMRT,2,33,44291
190,SMRT,2,34,44391
190,SMRT,2,35,44009
190A,SMRT,1,1,44009
190A,SMRT,1,2,44539
190A,SMRT,1,3,44399
190A,SMRT,1,4,44299
190A,SMRT,1,5,44289
190A,SMRT,1,6,44279
190A,SMRT,1,7,44141
190A,SMRT,1,8,44251
190A,SMRT,1,9,44241
190A,SMRT,1,10,44231
190A,SMRT,1,11,44261
190A,SMRT,1,14,40239
190A,SMRT,1,15,40229
190A,SMRT,1,16,40219
190A,SMRT,1,17,40209
190A,SMRT,1,18,40199
190A,SMRT,1,19,09219
190A,SMRT,1,20,09047
190A,SMRT,1,21,09037
190A,SMRT,1,22,08138
190A,SMRT,1,23,08057
191,SBST,1,1,11379
191,SBST,1,2,11381
191,SBST,1,3,11181
191,SBST,1,4,11369
191,SBST,1,5,18149
191,SBST,1,6,18151
191,SBST,1,7,18171
191,SBST,1,8,18181
191,SBST,1,9,18191
191,SBST,1,10,18211
191,SBST,1,11,18201
191,SBST,1,12,18199
191,SBST,1,13,18189
191,SBST,1,14,18179
191,SBST,1,15,18159
191,SBST,1,16,18141
191,SBST,1,17,11361
191,SBST,1,18,11189
191,SBST,1,19,11389
191,SBST,1,20,11379
192,SBST,1,1,22009
192,SBST,1,2,22251
192,SBST,1,3,22241
192,SBST,1,4,22539
192,SBST,1,5,22521
192,SBST,1,6,22469
192,SBST,1,7,22479
192,SBST,1,8,23041
192,SBST,1,9,23051
192,SBST,1,10,23061
192,SBST,1,11,23071
192,SBST,1,12,23379
192,SBST,1,13,23519
192,SBST,1,14,24011
192,SBST,1,15,24021
192,SBST,1,16,24511
192,SBST,1,17,25201
192,SBST,1,18,25199
192,SBST,1,19,25189
192,SBST,1,20,25179
192,SBST,1,21,25169
192,SBST,1,22,25129
192,SBST,1,23,25119
192,SBST,1,24,25109
192,SBST,1,25,25099
192,SBST,1,26,25819
192,SBST,1,27,25519
192,SBST,1,28,24719
192,SBST,1,29,25689
192,SBST,1,30,25449
192,SBST,1,31,25439
192,SBST,1,32,25429
192,SBST,1,33,25009
192,SBST,2,1,25009
192,SBST,2,2,25421
192,SBST,2,3,25431
192,SBST,2,4,25441
192,SBST,2,5,25681
192,SBST,2,6,24711
192,SBST,2,7,25511
192,SBST,2,8,25811
192,SBST,2,9,25091
192,SBST,2,10,25101
192,SBST,2,11,25111
192,SBST,2,12,25121
192,SBST,2,13,25151
192,SBST,2,14,25161
192,SBST,2,15,25171
192,SBST,2,16,25181
192,SBST,2,17,25191
192,SBST,2,18,25209
192,SBST,2,19,24519
192,SBST,2,20,24029
192,SBST,2,21,24019
192,SBST,2,22,23371
192,SBST,2,23,23079
192,SBST,2,24,23069
192,SBST,2,25,23059
192,SBST,2,26,23049
192,SBST,2,27,22471
192,SBST,2,28,22461
192,SBST,2,29,22529
192,SBST,2,30,22531
192,SBST,2,31,22249
192,SBST,2,32,22259
192,SBST,2,33,22009
193,SBST,1,1,22009
193,SBST,1,2,22441
193,SBST,1,3,22591
193,SBST,1,4,22341
193,SBST,1,5,22351
193,SBST,1,6,22361
